40 4.5878e+01 2.3616e+01 8.0715e+00 
40 6.1815e+01 2.4033e+01 8.0774e+00 
40 7.7769e+01 2.4412e+01 8.0973e+00 
40 1.3173e+01 3.7975e+01 8.0329e+00 
40 2.9820e+01 4.0294e+01 8.0154e+00 
40 4.5384e+01 3.8264e+01 8.0378e+00 
40 6.1499e+01 3.8907e+01 8.0377e+00 
40 7.7871e+01 3.9640e+01 8.0305e+00 
40 1.3419e+01 5.7354e+01 8.0407e+00 
40 2.9769e+01 5.6755e+01 8.0199e+00 
40 4.5936e+01 5.6091e+01 8.0106e+00 
40 6.1842e+01 5.6088e+01 8.0112e+00 
40 7.7779e+01 5.6839e+01 8.0324e+00 
40 1.3728e+01 7.1020e+01 8.0562e+00 
40 2.9865e+01 7.1837e+01 8.0482e+00 
40 4.5842e+01 7.2128e+01 8.0567e+00 
40 6.1823e+01 7.2846e+01 8.0690e+00 
40 7.7816e+01 7.1590e+01 8.0679e+00 
45 1.4385e+01 8.7436e+00 8.0700e+00 
45 3.0326e+01 9.0185e+00 8.0839e+00 
45 4.6321e+01 7.0131e+00 8.0992e+00 
45 6.2347e+01 6.8127e+00 8.0938e+00 
45 7.8408e+01 9.0510e+00 8.0771e+00 
45 1.4438e+01 2.3231e+01 8.1283e+00 
45 3.0492e+01 2.4081e+01 8.1157e+00 
45 4.6456e+01 2.3636e+01 8.1004e+00 
45 6.2388e+01 2.4052e+01 8.1077e+00 
45 7.8329e+01 2.4449e+01 8.1317e+00 
45 1.3845e+01 3.7723e+01 8.0551e+00 
45 3.0375e+01 4.0366e+01 8.0320e+00 
45 4.6079e+01 3.8033e+01 8.0607e+00 
45 6.2195e+01 3.8676e+01 8.0598e+00 
45 7.8428e+01 3.9294e+01 8.0512e+00 
45 1.4139e+01 5.7470e+01 8.0588e+00 
45 3.0341e+01 5.6816e+01 8.0389e+00 
45 4.6728e+01 5.6135e+01 8.0266e+00 
45 6.2419e+01 5.6082e+01 8.0264e+00 
45 7.8347e+01 5.6834e+01 8.0488e+00 
45 1.4288e+01 7.0974e+01 8.0780e+00 
45 3.0444e+01 7.1811e+01 8.0729e+00 
45 4.6418e+01 7.2055e+01 8.0846e+00 
45 6.2397e+01 7.2949e+01 8.0971e+00 
45 7.8413e+01 7.1555e+01 8.0918e+00 
50 1.5139e+01 8.8750e+00 8.1219e+00 
50 3.1095e+01 9.1201e+00 8.1354e+00 
50 4.7019e+01 6.7865e+00 8.1520e+00 
50 6.3075e+01 6.6689e+00 8.1432e+00 
50 7.9189e+01 8.9972e+00 8.1266e+00 
50 1.5221e+01 2.3164e+01 8.1836e+00 
50 3.1278e+01 2.4081e+01 8.1693e+00 
50 4.7232e+01 2.3624e+01 8.1519e+00 
50 6.3147e+01 2.4079e+01 8.1589e+00 
50 7.9065e+01 2.4745e+01 8.1883e+00 
50 1.4366e+01 3.7530e+01 8.0985e+00 
50 3.1145e+01 4.0382e+01 8.0719e+00 
50 4.6764e+01 3.7801e+01 8.1057e+00 
50 6.2944e+01 3.8556e+01 8.1058e+00 
50 7.9208e+01 3.9213e+01 8.0981e+00 
50 1.4859e+01 5.7730e+01 8.0976e+00 
50 3.1118e+01 5.6848e+01 8.0795e+00 
50 4.7330e+01 5.6154e+01 8.0671e+00 
50 6.3202e+01 5.6098e+01 8.0653e+00 
50 7.9128e+01 5.6791e+01 8.0870e+00 
50 1.5076e+01 7.1050e+01 8.1209e+00 
50 3.1209e+01 7.1761e+01 8.1206e+00 
50 4.7185e+01 7.1966e+01 8.1360e+00 
50 6.3132e+01 7.3065e+01 8.1485e+00 
50 7.9204e+01 7.1553e+01 8.1377e+00 
55 1.5882e+01 8.9943e+00 8.1891e+00 
55 3.1828e+01 9.2844e+00 8.2039e+00 
55 4.7712e+01 6.5636e+00 8.2202e+00 
55 6.3818e+01 6.6241e+00 8.2049e+00 
55 7.9955e+01 8.9638e+00 8.1895e+00 
55 1.5998e+01 2.3131e+01 8.2537e+00 
55 3.2051e+01 2.4028e+01 8.2396e+00 
55 4.8011e+01 2.3553e+01 8.2180e+00 
55 6.3898e+01 2.4106e+01 8.2224e+00 
55 7.9794e+01 2.4846e+01 8.2566e+00 
55 1.5094e+01 3.7153e+01 8.1565e+00 
55 3.1908e+01 4.0335e+01 8.1259e+00 
55 4.7229e+01 3.7578e+01 8.1651e+00 
55 6.3690e+01 3.8279e+01 8.1645e+00 
55 7.9983e+01 3.9161e+01 8.1577e+00 
55 1.5379e+01 5.7786e+01 8.1488e+00 
55 3.1874e+01 5.6926e+01 8.1326e+00 
55 4.8108e+01 5.6246e+01 8.1218e+00 
55 6.3985e+01 5.6097e+01 8.1186e+00 
55 7.9911e+01 5.6724e+01 8.1406e+00 
55 1.5851e+01 7.1130e+01 8.1776e+00 
55 3.1966e+01 7.1748e+01 8.1826e+00 
55 4.7955e+01 7.1952e+01 8.2008e+00 
55 6.3879e+01 7.3099e+01 8.2100e+00 
55 7.9982e+01 7.1516e+01 8.1969e+00 
60 1.6449e+01 9.0522e+00 8.2604e+00 
60 3.2352e+01 9.4619e+00 8.2798e+00 
60 4.8251e+01 6.1945e+00 8.2978e+00 
60 6.4405e+01 6.6354e+00 8.2749e+00 
60 7.2061e-01 8.9454e+00 8.2571e+00 
60 1.6770e+01 2.3081e+01 8.3290e+00 
60 3.2809e+01 2.3943e+01 8.3151e+00 
60 4.8791e+01 2.3256e+01 8.2898e+00 
60 6.4479e+01 2.4110e+01 8.2940e+00 
60 3.5643e-01 2.4908e+01 8.3310e+00 
60 1.5837e+01 3.7020e+01 8.2217e+00 
60 3.2483e+01 4.0250e+01 8.1856e+00 
60 4.7930e+01 3.7236e+01 8.2290e+00 
60 6.4256e+01 3.8271e+01 8.2323e+00 
60 7.4072e-01 3.9119e+01 8.2262e+00 
60 1.6127e+01 5.7779e+01 8.2097e+00 
60 3.2451e+01 5.6944e+01 8.1945e+00 
60 4.8874e+01 5.6349e+01 8.1842e+00 
60 6.4761e+01 5.6073e+01 8.1824e+00 
60 4.9174e-01 5.6575e+01 8.2052e+00 
60 1.6447e+01 7.1222e+01 8.2435e+00 
60 3.2705e+01 7.1693e+01 8.2531e+00 
60 4.8723e+01 7.1870e+01 8.2741e+00 
60 6.4459e+01 7.3100e+01 8.2778e+00 
60 7.4776e-01 7.1253e+01 8.2646e+00 
65 1.7190e+01 9.0734e+00 8.3345e+00 
65 3.3032e+01 9.7954e+00 8.3577e+00 
65 4.8921e+01 5.9849e+00 8.3728e+00 
65 6.5177e+01 6.7028e+00 8.3458e+00 
65 1.3173e+00 8.9940e+00 8.3288e+00 
65 1.7372e+01 2.3010e+01 8.4107e+00 
65 3.3416e+01 2.3939e+01 8.3958e+00 
65 4.9406e+01 2.3136e+01 8.3639e+00 
65 6.5225e+01 2.4124e+01 8.3673e+00 
65 1.1284e+00 2.4838e+01 8.4100e+00 
65 1.6387e+01 3.6895e+01 8.2923e+00 
65 3.3235e+01 4.0108e+01 8.2515e+00 
65 4.8467e+01 3.7127e+01 8.2940e+00 
65 6.5009e+01 3.8294e+01 8.3007e+00 
65 1.3073e+00 3.9064e+01 8.2988e+00 
65 1.6881e+01 5.7773e+01 8.2738e+00 
65 3.3213e+01 5.6937e+01 8.2606e+00 
65 4.9457e+01 5.6438e+01 8.2517e+00 
65 6.5353e+01 5.6036e+01 8.2508e+00 
65 1.2746e+00 5.6271e+01 8.2736e+00 
65 1.7233e+01 7.1317e+01 8.3119e+00 
65 3.3248e+01 7.1574e+01 8.3272e+00 
65 4.9318e+01 7.1778e+01 8.3504e+00 
65 6.5204e+01 7.3116e+01 8.3483e+00 
65 1.3295e+00 7.1131e+01 8.3335e+00 
70 1.7915e+01 9.0563e+00 8.4097e+00 
70 3.3496e+01 9.9357e+00 8.4334e+00 
70 4.9417e+01 5.7929e+00 8.4445e+00 
70 6.5944e+01 6.8106e+00 8.4175e+00 
70 2.0797e+00 9.0125e+00 8.4023e+00 
70 1.8138e+01 2.2925e+01 8.4910e+00 
70 3.4164e+01 2.3955e+01 8.4751e+00 
70 5.0177e+01 2.3070e+01 8.4362e+00 
70 6.5991e+01 2.4076e+01 8.4403e+00 
70 1.9078e+00 2.4719e+01 8.4882e+00 
70 1.7128e+01 3.6800e+01 8.3602e+00 
70 3.3977e+01 3.9966e+01 8.3167e+00 
70 4.9231e+01 3.7097e+01 8.3586e+00 
70 6.5766e+01 3.8347e+01 8.3694e+00 
70 2.0700e+00 3.9064e+01 8.3705e+00 
70 1.7495e+01 5.7727e+01 8.3392e+00 
70 3.3955e+01 5.6921e+01 8.3260e+00 
70 5.0207e+01 5.6686e+01 8.3198e+00 
70 6.6129e+01 5.5974e+01 8.3204e+00 
70 2.0630e+00 5.6171e+01 8.3436e+00 
70 1.8017e+01 7.1426e+01 8.3827e+00 
70 3.3960e+01 7.1510e+01 8.4001e+00 
70 5.0071e+01 7.1609e+01 8.4257e+00 
70 6.5923e+01 7.3170e+01 8.4184e+00 
70 2.0796e+00 7.1061e+01 8.4033e+00 
75 1.8477e+01 8.9837e+00 8.4832e+00 
75 3.4152e+01 1.0024e+01 8.5072e+00 
75 5.0039e+01 5.6013e+00 8.5177e+00 
75 6.6697e+01 6.9504e+00 8.4894e+00 
75 2.8378e+00 9.0166e+00 8.4755e+00 
75 1.8908e+01 2.2857e+01 8.5681e+00 
75 3.4907e+01 2.3997e+01 8.5504e+00 
75 5.0922e+01 2.3058e+01 8.5059e+00 
75 6.6758e+01 2.4057e+01 8.5125e+00 
75 2.6928e+00 2.4592e+01 8.5656e+00 
75 1.7906e+01 3.6755e+01 8.4261e+00 
75 3.4712e+01 3.9846e+01 8.3829e+00 
75 5.0020e+01 3.7138e+01 8.4244e+00 
75 6.6362e+01 3.8419e+01 8.4385e+00 
75 2.8217e+00 3.9042e+01 8.4404e+00 
75 1.8295e+01 5.7711e+01 8.4038e+00 
75 3.4713e+01 5.6834e+01 8.3919e+00 
75 5.0959e+01 5.6689e+01 8.3886e+00 
75 6.6907e+01 5.5918e+01 8.3876e+00 
75 2.8310e+00 5.5961e+01 8.4115e+00 
75 1.8802e+01 7.1768e+01 8.4529e+00 
75 3.4693e+01 7.1303e+01 8.4730e+00 
75 5.0820e+01 7.1271e+01 8.5016e+00 
75 6.6460e+01 7.3254e+01 8.4864e+00 
75 2.8182e+00 7.0977e+01 8.4691e+00 
80 1.9203e+01 8.9064e+00 8.5576e+00 
80 3.4802e+01 1.0108e+01 8.5756e+00 
80 5.0429e+01 5.2306e+00 8.5833e+00 
80 6.7272e+01 7.0629e+00 8.5578e+00 
80 3.4387e+00 9.0103e+00 8.5445e+00 
80 1.9686e+01 2.2794e+01 8.6425e+00 
80 3.5680e+01 2.4089e+01 8.6205e+00 
80 5.1669e+01 2.3025e+01 8.5693e+00 
80 6.7376e+01 2.4025e+01 8.5793e+00 
80 3.3348e+00 2.4311e+01 8.6389e+00 
80 1.8687e+01 3.6704e+01 8.4888e+00 
80 3.5269e+01 3.9757e+01 8.4457e+00 
80 5.0807e+01 3.7170e+01 8.4879e+00 
80 6.7126e+01 3.8461e+01 8.5086e+00 
80 3.3917e+00 3.8966e+01 8.5095e+00 
80 1.9079e+01 5.7742e+01 8.4652e+00 
80 3.5298e+01 5.6742e+01 8.4566e+00 
80 5.1703e+01 5.6658e+01 8.4554e+00 
80 6.7679e+01 5.5816e+01 8.4545e+00 
80 3.4162e+00 5.5712e+01 8.4768e+00 
80 1.9416e+01 7.1940e+01 8.5245e+00 
80 3.5271e+01 7.1242e+01 8.5450e+00 
80 5.1417e+01 7.1124e+01 8.5729e+00 
80 6.7160e+01 7.3312e+01 8.5526e+00 
80 3.4118e+00 7.0921e+01 8.5334e+00 
85 1.9933e+01 8.8192e+00 8.6249e+00 
85 3.5343e+01 1.0204e+01 8.6383e+00 
85 5.0970e+01 5.0688e+00 8.6431e+00 
85 6.8002e+01 7.2357e+00 8.6212e+00 
85 4.1847e+00 8.9559e+00 8.6115e+00 
85 2.0330e+01 2.2743e+01 8.7142e+00 
85 3.6342e+01 2.4199e+01 8.6874e+00 
85 5.2286e+01 2.2971e+01 8.6291e+00 
85 6.8140e+01 2.4013e+01 8.6423e+00 
85 4.1361e+00 2.4223e+01 8.7086e+00 
85 1.9317e+01 3.6688e+01 8.5521e+00 
85 3.5992e+01 3.9699e+01 8.5091e+00 
85 5.1419e+01 3.7175e+01 8.5488e+00 
85 6.7880e+01 3.8479e+01 8.5698e+00 
85 4.1193e+00 3.8896e+01 8.5725e+00 
85 1.9888e+01 5.7693e+01 8.5270e+00 
85 3.6058e+01 5.6666e+01 8.5209e+00 
85 5.2306e+01 5.6558e+01 8.5200e+00 
85 6.8298e+01 5.5791e+01 8.5164e+00 
85 4.1932e+00 5.5340e+01 8.5396e+00 
85 2.0195e+01 7.2036e+01 8.5903e+00 
85 3.6025e+01 7.1217e+01 8.6115e+00 
85 5.2181e+01 7.0989e+01 8.6387e+00 
85 6.7859e+01 7.3407e+01 8.6136e+00 
85 4.1596e+00 7.0913e+01 8.5939e+00 
90 2.0678e+01 8.7087e+00 8.6869e+00 
90 3.6045e+01 1.0338e+01 8.6976e+00 
90 5.1393e+01 4.9472e+00 8.6987e+00 
90 6.8704e+01 7.3485e+00 8.6786e+00 
90 4.9282e+00 8.8337e+00 8.6715e+00 
90 2.1136e+01 2.2708e+01 8.7795e+00 
90 3.7157e+01 2.4353e+01 8.7506e+00 
90 5.3047e+01 2.2945e+01 8.6875e+00 
90 6.8913e+01 2.4002e+01 8.7017e+00 
90 4.9340e+00 2.4052e+01 8.7720e+00 
90 2.0165e+01 3.6736e+01 8.6102e+00 
90 3.6725e+01 3.9730e+01 8.5683e+00 
90 5.2211e+01 3.7205e+01 8.6073e+00 
90 6.8480e+01 3.8677e+01 8.6287e+00 
90 4.8662e+00 3.8840e+01 8.6327e+00 
90 2.0703e+01 5.7609e+01 8.5830e+00 
90 3.6848e+01 5.6537e+01 8.5793e+00 
90 5.3075e+01 5.6306e+01 8.5795e+00 
90 6.9087e+01 5.5838e+01 8.5734e+00 
90 4.9934e+00 5.5164e+01 8.5962e+00 
90 2.0976e+01 7.2098e+01 8.6498e+00 
90 3.6814e+01 7.1213e+01 8.6724e+00 
90 5.2959e+01 7.0886e+01 8.6988e+00 
90 6.8415e+01 7.3675e+01 8.6694e+00 
90 4.9027e+00 7.0924e+01 8.6484e+00 
95 2.1244e+01 8.6484e+00 8.7442e+00 
95 3.6746e+01 1.0470e+01 8.7499e+00 
95 5.1944e+01 4.8417e+00 8.7508e+00 
95 6.9245e+01 7.6663e+00 8.7351e+00 
95 5.6553e+00 8.6783e+00 8.7275e+00 
95 2.1938e+01 2.2635e+01 8.8412e+00 
95 3.7971e+01 2.4480e+01 8.8089e+00 
95 5.3835e+01 2.2888e+01 8.7439e+00 
95 6.9712e+01 2.3968e+01 8.7592e+00 
95 5.7451e+00 2.3900e+01 8.8302e+00 
95 2.0987e+01 3.6721e+01 8.6652e+00 
95 3.7310e+01 3.9814e+01 8.6243e+00 
95 5.2994e+01 3.7204e+01 8.6622e+00 
95 6.9252e+01 3.8774e+01 8.6855e+00 
95 5.4631e+00 3.8751e+01 8.6898e+00 
95 2.1365e+01 5.7522e+01 8.6357e+00 
95 3.7491e+01 5.6256e+01 8.6339e+00 
95 5.3854e+01 5.6236e+01 8.6344e+00 
95 6.9877e+01 5.5854e+01 8.6257e+00 
95 5.7609e+00 5.4929e+01 8.6499e+00 
95 2.1760e+01 7.2136e+01 8.7044e+00 
95 3.7479e+01 7.1222e+01 8.7257e+00 
95 5.3731e+01 7.0804e+01 8.7536e+00 
95 6.9063e+01 7.3817e+01 8.7220e+00 
95 5.4925e+00 7.0960e+01 8.6991e+00 
100 2.1965e+01 8.5194e+00 8.7967e+00 
100 3.7288e+01 1.0739e+01 8.7980e+00 
100 5.2307e+01 4.7275e+00 8.7949e+00 
100 6.9919e+01 7.8756e+00 8.7859e+00 
100 6.2299e+00 8.3151e+00 8.7794e+00 
100 2.2744e+01 2.2509e+01 8.9001e+00 
100 3.8781e+01 2.4775e+01 8.8651e+00 
100 5.4482e+01 2.2829e+01 8.7953e+00 
100 7.0367e+01 2.4009e+01 8.8102e+00 
100 6.4169e+00 2.3712e+01 8.8832e+00 
100 2.1761e+01 3.6618e+01 8.7173e+00 
100 3.8038e+01 3.9867e+01 8.6801e+00 
100 5.3778e+01 3.7217e+01 8.7147e+00 
100 7.0017e+01 3.8873e+01 8.7386e+00 
100 6.2177e+00 3.8653e+01 8.7432e+00 
100 2.2157e+01 5.7314e+01 8.6850e+00 
100 3.8284e+01 5.6215e+01 8.6864e+00 
100 5.4472e+01 5.6194e+01 8.6867e+00 
